1.1,1.1,-0.16709,-0.00125,3.6874,-4.5641e-05,12.361,-0.00125,-0.00125,-0.00125
1.1,1.0215,-0.014953,0.0006637,-0.95565,-0.00031364,0.82172,2.5696,0.0006637,-0.0078265
1.1,0.98633,-0.0091951,-0.0007297,-0.73726,-0.00097995,0.46422,1.3995,-0.0007297,-0.0042322
1.0757,1.0566,-0.0043477,-0.0017342,-0.49135,-0.0030493,0.2169,0.69015,-0.0017342,-0.0020453
1.0121,1.1,-0.0021052,-0.0017864,-0.25038,-0.0040143,0.10332,0.29775,-0.0017864,-0.00085085
1.0171,1.0955,-0.0010253,-0.0010396,-0.10644,-0.0026007,0.049923,0.11583,-0.0010396,-0.00032051
1.0404,1.0722,-0.00036326,-0.00041712,-0.040998,-0.0010365,0.017519,0.042156,-0.00041712,-0.00011547
1.0507,1.0619,-0.00012167,-0.00016152,-0.014492,-0.00035123,0.0058194,0.014593,-0.00016152,-3.9451e-05
1.0542,1.0584,-5.0865e-05,-5.713e-05,-0.0049516,-0.0001172,0.0020847,0.014614,-0.010259,-0.021444
1.0557,1.0569,-2.4105e-05,0.003169,0.0015687,-0.0032101,0.00061569,0.04401,-0.014564,-0.048423
1.0565,1.0561,-2.7059e-05,0.010842,0.031511,-0.0054169,0.00075408,0.069131,-0.01542,-0.033859
1.0576,1.055,-8.9522e-05,0.015011,0.072012,-0.0047784,0.0036595,0.089655,-0.015582,-0.011318
1.0568,1.0558,-0.00012354,0.013465,0.077623,-0.0033186,0.005244,0.11105,-0.015164,-0.011253
1.0581,1.0546,-0.00031792,0.01538,0.13192,-0.0053284,0.014772,0.12297,-0.014058,-0.011199
1.0616,1.0521,-0.00069919,0.013431,0.20277,-0.0034607,0.03415,0.10342,-0.015243,0.0036497
1.0597,1.0553,-0.00077373,0.012617,0.20752,-0.0031395,0.03851,0.15376,-0.015555,0.01154
1.0587,1.0576,-0.00081303,0.012412,0.20839,-0.0032754,0.040504,0.18678,-0.015719,0.01724
1.0592,1.0586,-0.00084425,0.01254,0.21167,-0.0034794,0.042033,0.20729,-0.015958,0.023129
1.0506,1.0699,-0.0012227,0.013059,0.23299,-0.0047473,0.060908,0.19694,-0.016083,0.029646
1.0581,1.0649,-0.0010993,0.013203,0.23366,-0.0042036,0.054852,0.2181,-0.016425,0.038923
1.0616,1.0638,-0.0010736,0.013686,0.23599,-0.0041687,0.053564,0.2309,-0.01637,0.04449
1.0635,1.0643,-0.0010863,0.013978,0.23917,-0.0041044,0.054187,0.23893,-0.016366,0.049365
1.0513,1.0804,-0.0015062,0.014152,0.25415,-0.0054316,0.075182,0.21773,-0.016118,0.05374
1.0624,1.0727,-0.0013103,0.013995,0.25366,-0.0044582,0.065444,0.23045,-0.016446,0.053711
1.0666,1.0716,-0.0012335,0.014101,0.25144,-0.0042065,0.061616,0.23869,-0.016478,0.053687
1.069,1.0722,-0.0011935,0.014185,0.2492,-0.0040912,0.059618,0.24341,-0.016506,0.053674
1.0708,1.0732,-0.0011696,0.014244,0.24765,-0.004021,0.05842,0.24579,-0.016532,0.053667
1.0725,1.0743,-0.0011563,0.014222,0.24698,-0.0039728,0.057759,0.24686,-0.016554,0.053665
1.0592,1.092,-0.001578,0.014292,0.2591,-0.0052797,0.078842,0.22355,-0.016484,0.053734
1.0706,1.0839,-0.0013243,0.014095,0.25321,-0.0043757,0.066185,0.23601,-0.016649,0.053701
1.057,1.0987,-0.0017303,0.014181,0.26591,-0.0057215,0.086488,0.21337,-0.016563,0.053767
1.0723,1.0834,-0.0013179,0.013958,0.25317,-0.0043044,0.065926,0.2369,-0.016655,0.053698
1.0773,1.0784,-0.0013208,0.01411,0.24668,-0.0041116,0.066055,0.24283,-0.016547,0.053677
1.0772,1.0785,-0.0013218,0.014123,0.24254,-0.0040989,0.066101,0.24461,-0.016562,0.053672
1.0773,1.0784,-0.0013219,0.014115,0.24273,-0.0040867,0.066105,0.24441,-0.01657,0.053673
1.0773,1.0784,-0.0013219,0.014114,0.2428,-0.0040881,0.066106,0.24435,-0.016571,0.053673
1.0772,1.0785,-0.0013211,0.014133,0.24074,-0.0041123,0.066063,0.30086,-0.016369,0.078488
1.0785,1.0774,-0.0013871,0.014513,0.27433,-0.0044758,0.069312,0.28181,-0.016201,0.079042
1.078,1.0782,-0.0014125,0.01436,0.27564,-0.0043876,0.070579,0.28013,-0.016358,0.07936
1.0778,1.0787,-0.0014251,0.014356,0.27626,-0.0044133,0.071207,0.27943,-0.016367,0.079571
1.0779,1.0789,-0.0014299,0.014357,0.27664,-0.004426,0.071449,0.27905,-0.016371,0.079766
1.078,1.0792,-0.0014338,0.014358,0.27679,-0.0044357,0.071643,0.27907,-0.016372,0.080045
1.0794,1.0787,-0.0015779,0.014416,0.29235,-0.0045833,0.078861,0.2599,-0.016316,0.080382
1.0809,1.0784,-0.0016351,0.014326,0.29935,-0.004515,0.081745,0.27155,-0.01642,0.080601
1.0813,1.0789,-0.0015525,0.014286,0.29172,-0.0044124,0.077627,0.29023,-0.016445,0.080759
1.0802,1.0809,-0.0015663,0.014315,0.29027,-0.0045481,0.078317,0.29149,-0.016421,0.080948
1.0804,1.0817,-0.0015693,0.014314,0.28999,-0.0045671,0.078467,0.29182,-0.016428,0.081108
1.0776,1.0858,-0.0016824,0.014338,0.29413,-0.0049125,0.084117,0.28465,-0.016411,0.081266
1.0802,1.0843,-0.0016265,0.014272,0.2928,-0.0046837,0.081323,0.2886,-0.016472,0.081371
1.0813,1.0841,-0.0016022,0.014307,0.2919,-0.0046374,0.080105,0.2907,-0.016456,0.081474
1.0822,1.0842,-0.0015873,0.014318,0.29129,-0.0046122,0.079361,0.29172,-0.016445,0.081471
1.0828,1.0845,-0.0015807,0.014321,0.291,-0.0046005,0.079033,0.29219,-0.016442,0.081469
1.0832,1.0849,-0.001578,0.014323,0.29086,-0.004595,0.078897,0.29263,-0.016459,0.081693
1.0837,1.0852,-0.0015767,0.014372,0.29095,-0.0045982,0.078829,0.29269,-0.016457,0.081729
1.0808,1.0895,-0.0016893,0.014392,0.29485,-0.0049424,0.084463,0.2858,-0.016448,0.081766
1.0804,1.09,-0.0017085,0.014331,0.29579,-0.0049245,0.085425,0.29455,-0.016508,0.081768
1.0843,1.0861,-0.0016884,0.014329,0.29323,-0.0046706,0.084421,0.29771,-0.016511,0.081771
1.0845,1.0859,-0.0016888,0.014332,0.29408,-0.0046621,0.084439,0.29689,-0.01651,0.0818
1.0845,1.0859,-0.0016889,0.014333,0.29437,-0.0046635,0.084446,0.2966,-0.016512,0.081838
1.0845,1.0859,-0.001689,0.014334,0.29447,-0.0046652,0.084448,0.29655,-0.016516,0.081865
1.0844,1.086,-0.001689,0.014335,0.29451,-0.0046676,0.08445,0.29653,-0.016521,0.081897
1.0845,1.0859,-0.001689,0.01434,0.29454,-0.0046668,0.08445,0.29652,-0.016523,0.081921
1.0846,1.0858,-0.0016932,0.014361,0.3012,-0.0046772,0.084658,0.29318,-0.01652,0.081954
1.0845,1.0859,-0.0016886,0.014353,0.29956,-0.0046675,0.084433,0.2982,-0.016543,0.081955
1.0844,1.086,-0.001688,0.014357,0.29847,-0.0046731,0.084403,0.29931,-0.016546,0.081967
1.0845,1.0859,-0.0016878,0.014361,0.2981,-0.0046727,0.084396,0.2997,-0.01655,0.08198
1.0845,1.0859,-0.0016878,0.014363,0.29799,-0.0046765,0.084394,0.29982,-0.016555,0.081996
1.0845,1.0859,-0.0016878,0.014365,0.29795,-0.0046802,0.084394,0.29985,-0.01656,0.082004
1.0844,1.086,-0.0016879,0.014386,0.29801,-0.0047065,0.084396,0.29981,-0.016546,0.08201
