-0.11947,0.1196,-7.2929,-0.0024554,7.2923,-0.0046796,0.00017799,-7.2929,-0.0024554,0.022314,-7.2929,-0.0024554,0.022314
-0.22106,0.22106,-3.6475,-0.0035813,3.6461,-0.009859,0.00020636,-3.6475,-0.0035813,0.011197,-3.6475,-0.0035813,0.011197
-0.27839,0.27839,-0.00098493,-0.0042294,-0.00070758,-0.012696,0.00025985,-0.00098493,-0.0042294,0.00013157,-0.00098493,-0.0042294,0.00013157
-0.38903,0.38903,1.8224,-0.0059949,-1.8248,-0.017658,0.00036312,1.8224,-0.0059949,-0.005358,1.8224,-0.0059949,-0.005358
-0.49689,0.49689,0.91091,-0.0075909,-0.91393,-0.02262,0.00046379,0.91091,-0.0075909,-0.0025384,0.91091,-0.0075909,-0.0025384
-0.60413,0.60413,-0.0011885,-0.0091787,-0.0024847,-0.027552,0.0005639,-0.0011885,-0.0091787,0.00028264,-0.0011885,-0.0091787,0.00028264
-0.81896,0.81896,-0.45743,-0.012422,0.45245,-0.03737,0.00076442,-0.45743,-0.012422,0.0017682,-0.45743,-0.012422,0.0017682
-1.0331,1.0331,-0.22992,-0.015683,0.22364,-0.047129,0.00096429,-0.22992,-0.015683,0.0011757,-0.22992,-0.015683,0.0011757
-1.2565,1.2565,-1.597,-0.22241,1.5893,0.14602,0.0011728,-1.597,-0.22241,0.011616,-1.597,-0.22241,0.011616
-1.4831,1.4831,-1.1616,-0.077273,1.1526,-0.012897,0.0013843,-1.1616,-0.077273,0.0058803,-1.1616,-0.077273,0.0058803
-1.7093,1.7093,-0.4846,-0.044439,0.47421,-0.059487,0.0015955,-0.4846,-0.044439,0.0028241,-0.4846,-0.044439,0.0028241
-1.9333,1.9333,-0.068199,-0.040519,0.056444,-0.077028,0.0018046,-0.068199,-0.040519,0.0014391,-0.068199,-0.040519,0.0014391
-2.1544,2.1544,0.073557,-0.042874,-0.086656,-0.088113,0.0020109,0.073557,-0.042874,0.0010798,0.073557,-0.042874,0.0010798
-2.3723,2.3723,0.072718,-0.046775,-0.087141,-0.097459,0.0022143,0.072718,-0.046775,0.0012009,0.072718,-0.046775,0.0012009
-2.5868,2.5868,0.029785,-0.050997,-0.045513,-0.10628,0.0024145,0.029785,-0.050997,0.0014598,0.029785,-0.050997,0.0014598
-2.7978,2.7978,-0.0026913,-0.055261,-0.014319,-0.11484,0.0026114,-0.0026913,-0.055261,0.0016881,-0.0026913,-0.055261,0.0016881
-3.005,3.005,-0.015911,-0.05948,-0.0023598,-0.12322,0.0028049,-0.015911,-0.05948,0.0018566,-0.015911,-0.05948,0.0018566
-3.2082,3.2082,-0.015073,-0.063619,-0.0044333,-0.13144,0.0029945,-0.015073,-0.063619,0.0019798,-0.015073,-0.063619,0.0019798
-3.4071,3.4071,-0.011277,-0.067677,-0.0094388,-0.13948,0.0031802,-0.011277,-0.067677,0.0020916,-0.011277,-0.067677,0.0020916
-3.6015,3.6015,-0.0095219,-0.071643,-0.012375,-0.14733,0.0033617,-0.0095219,-0.071643,0.0022069,-0.0095219,-0.071643,0.0022069
-3.7912,3.7912,-0.010258,-0.075523,-0.012792,-0.15498,0.0035387,-0.010258,-0.075523,0.0023271,-0.010258,-0.075523,0.0023271
-3.9759,3.9759,-0.011935,-0.079295,-0.012239,-0.16244,0.0037111,-0.011935,-0.079295,0.0024469,-0.011935,-0.079295,0.0024469
-4.1554,4.1554,-0.012752,-0.082961,-0.012513,-0.16969,0.0038787,-0.012752,-0.082961,0.0025608,-0.012752,-0.082961,0.0025608
-4.3295,4.3295,-0.013459,-0.086527,-0.012865,-0.17671,0.0040411,-0.013459,-0.086527,0.0026713,-0.013459,-0.086527,0.0026713
-4.498,4.498,-0.013705,-0.08998,-0.013643,-0.1835,0.0041984,-0.013705,-0.08998,0.002777,-0.013705,-0.08998,0.002777
-4.6606,4.6606,-0.01389,-0.09329,-0.014447,-0.19008,0.0043503,-0.01389,-0.09329,0.0028782,-0.01389,-0.09329,0.0028782
-4.8172,4.8172,-0.014413,-0.096517,-0.014875,-0.19637,0.0044964,-0.014413,-0.096517,0.0029779,-0.014413,-0.096517,0.0029779
-4.9676,4.9676,-0.015075,-0.099601,-0.015128,-0.20243,0.0046368,-0.015075,-0.099601,0.0030737,-0.015075,-0.099601,0.0030737
-5.1117,5.1117,-0.015423,-0.10254,-0.015656,-0.20825,0.0047712,-0.015423,-0.10254,0.003164,-0.015423,-0.10254,0.003164
-5.2492,5.2492,-0.015709,-0.10538,-0.016206,-0.21377,0.0048996,-0.015709,-0.10538,0.0032513,-0.015709,-0.10538,0.0032513
-5.38,5.38,-0.016082,-0.10812,-0.016628,-0.21898,0.0050217,-0.016082,-0.10812,0.0033358,-0.016082,-0.10812,0.0033358
-5.5049,5.5049,-0.29429,-0.11565,0.26082,-0.21905,0.0051383,-0.29429,-0.11565,0.0044105,-0.29429,-0.11565,0.0044105
-5.6244,5.6244,-0.50287,-0.11565,0.46867,-0.22631,0.0052498,-0.50287,-0.11565,0.0050445,-0.50287,-0.11565,0.0050445
-5.7385,5.7385,-0.59017,-0.11632,0.55528,-0.23258,0.0053563,-0.59017,-0.11632,0.0053302,-0.59017,-0.11632,0.0053302
-5.8464,5.8464,-0.37207,-0.11818,0.33653,-0.23728,0.0054571,-0.37207,-0.11818,0.0047238,-0.37207,-0.11818,0.0047238
-5.9473,5.9473,-0.14079,-0.12005,0.10463,-0.24155,0.0055512,-0.14079,-0.12005,0.0040775,-0.14079,-0.12005,0.0040775
-6.0406,6.0406,-0.0070863,-0.12191,-0.029641,-0.24536,0.0056383,-0.0070863,-0.12191,0.0037275,-0.0070863,-0.12191,0.0037275
