1,-1,0,0,3.264,2.2038,-3.87761,0,0,0,0,0,0
-2.90373e-38,0,1,0,-1,0,0,1,0,-3.6432,1,0,-0
-0,0,0,1,0,-1,0,0,1,-1.5188,0,1,-0
