1.1393,1.1406,2.1249,0.019162,2.1249,0.019162,13.654
1.0048,0.99533,0.32033,0.022325,0.32033,0.022325,13.652
1.0075,0.99252,-0.59238,0.022675,-0.59238,0.022675,13.65
1.0075,0.99248,-0.60259,0.022676,-0.60259,0.022676,13.648
1.0061,0.99383,-0.15385,0.022635,-0.15385,0.022635,13.647
1.0047,0.99516,0.29745,0.022595,0.29745,0.022595,13.646
1.0033,0.99651,0.75005,0.022554,0.75005,0.022554,13.644
1.0372,1.0303,0.7512,0.021527,0.7512,0.021527,13.642
1.0532,1.0449,0.5259,0.021082,0.5259,0.021082,13.641
1.0624,1.0527,0.30032,0.020843,0.30032,0.020843,13.64
1.0663,1.056,0.18739,0.020745,0.18739,0.020745,13.639
1.0685,1.0582,0.18723,0.020677,0.18723,0.020677,13.638
1.0698,1.0599,0.24357,0.020626,0.24357,0.020626,13.637
1.0706,1.061,0.29996,0.020595,0.29996,0.020595,13.636
1.0705,1.0611,0.35638,0.020591,0.35638,0.020591,13.635
1.0705,1.0611,0.3564,0.020589,0.3564,0.020589,13.634
1.0705,1.0611,0.32821,0.020589,0.32821,0.020589,13.633
1.0706,1.061,0.30001,0.020593,0.30001,0.020593,13.632
1.0707,1.0609,0.2718,0.020595,0.2718,0.020595,13.631
1.0707,1.0609,0.27179,0.020594,0.27179,0.020594,13.63
1.0707,1.0609,0.28589,0.020593,0.28589,0.020593,13.629
1.0706,1.061,0.29999,0.02059,0.29999,0.02059,13.628
1.0706,1.061,0.31411,0.020588,0.31411,0.020588,13.627
1.0706,1.061,0.31411,0.020588,0.31411,0.020588,13.626
1.0706,1.061,0.30705,0.020588,0.30705,0.020588,13.625
1.0706,1.061,0.3,0.020589,0.3,0.020589,13.624
1.0706,1.061,0.29294,0.020589,0.29294,0.020589,13.623
1.0706,1.061,0.29295,0.02059,0.29295,0.02059,13.622
1.0706,1.061,0.29648,0.020591,0.29648,0.020591,13.621
1.0706,1.061,0.30001,0.020593,0.30001,0.020593,13.62
1.0706,1.061,0.30352,0.020594,0.30352,0.020594,13.619
1.0706,1.061,0.30352,0.020595,0.30352,0.020595,13.618
1.0706,1.061,0.30176,0.020596,0.30176,0.020596,13.617
1.0706,1.061,0.3,0.020597,0.3,0.020597,13.616
1.0706,1.061,0.29824,0.020598,0.29824,0.020598,13.615
1.0706,1.061,0.29824,0.020599,0.29824,0.020599,13.614
1.0706,1.061,0.29912,0.020601,0.29912,0.020601,13.613
1.0706,1.061,0.3,0.0206,0.3,0.0206,13.612
1.0706,1.061,0.30044,0.020599,0.30044,0.020599,13.611
1.0706,1.061,0.30044,0.020599,0.30044,0.020599,13.61
1.0706,1.061,0.30022,0.020599,0.30022,0.020599,13.609
1.0706,1.061,0.3,0.0206,0.3,0.0206,13.608
1.0706,1.061,0.29978,0.020602,0.29978,0.020602,13.606
1.0706,1.061,0.29978,0.020601,0.29978,0.020601,13.604
1.0706,1.061,0.29989,0.0206,0.29989,0.0206,13.602
1.0706,1.061,0.3,0.0206,0.3,0.0206,13.6
1.0706,1.061,0.30011,0.0206,0.30011,0.0206,13.596
1.0706,1.061,0.30011,0.0206,0.30011,0.0206,13.592
1.0706,1.061,0.30006,0.0206,0.30006,0.0206,13.588
1.0706,1.061,0.3,0.0206,0.3,0.0206,13.584
1.0706,1.061,0.29994,0.0206,0.29994,0.0206,13.576
1.0706,1.061,0.29994,0.0206,0.29994,0.0206,13.568
1.0706,1.061,0.29997,0.020599,0.29997,0.020599,13.56
1.0706,1.061,0.3,0.020598,0.3,0.020598,13.552
1.0706,1.061,0.30004,0.020598,0.30004,0.020598,13.536
1.0706,1.061,0.30003,0.020597,0.30003,0.020597,13.52
1.0706,1.061,0.30001,0.020595,0.30001,0.020595,13.504
1.0706,1.061,0.3,0.020595,0.3,0.020595,13.488
1.0705,1.0611,0.29999,0.020593,0.29999,0.020593,13.472
1.0706,1.0611,0.29999,0.020594,0.29999,0.020594,13.456
1.0706,1.0611,0.29999,0.020595,0.29999,0.020595,13.44
1.0705,1.0611,0.3,0.020594,0.3,0.020594,13.408
1.0705,1.0611,0.30001,0.020593,0.30001,0.020593,13.376
1.0704,1.0611,0.30002,0.020592,0.30002,0.020592,13.313
1.0667,1.0575,0.30003,0.020702,0.30003,0.020702,13.25
1.0667,1.0575,0.30001,0.020703,0.30001,0.020703,13.219
1.0667,1.0575,0.3,0.020704,0.3,0.020704,13.203
1.0667,1.0575,0.3,0.020705,0.3,0.020705,13.187
1.0667,1.0575,0.29999,0.020705,0.29999,0.020705,13.156
1.0667,1.0575,0.29999,0.020705,0.29999,0.020705,13.125
1.0667,1.0575,0.29999,0.020703,0.29999,0.020703,13.063
1.0666,1.0576,0.3,0.020702,0.3,0.020702,13.001
1.0649,1.0559,0.30001,0.020752,0.30001,0.020752,12.94
1.0641,1.0551,0.30001,0.020777,0.30001,0.020777,12.909
1.0636,1.0547,0.3,0.02079,0.3,0.02079,12.879
1.0637,1.0547,0.29999,0.020789,0.29999,0.020789,12.849
1.0636,1.0548,0.29999,0.020787,0.29999,0.020787,12.819
1.0636,1.0548,0.3,0.020788,0.3,0.020788,12.789
1.0636,1.0548,0.30001,0.02079,0.30001,0.02079,12.759
1.0636,1.0548,0.3,0.020789,0.3,0.020789,12.699
1.0636,1.0548,0.3,0.020787,0.3,0.020787,12.639
1.0635,1.0549,0.3,0.020786,0.3,0.020786,12.579
1.0635,1.0549,0.3,0.020785,0.3,0.020785,12.52
1.0634,1.055,0.3,0.020784,0.3,0.020784,12.403
1.0634,1.055,0.3,0.020783,0.3,0.020783,12.287
1.0633,1.0551,0.29999,0.02078,0.29999,0.02078,12.059
1.0632,1.0552,0.29999,0.020776,0.29999,0.020776,11.835
1.0631,1.0553,0.29999,0.020772,0.29999,0.020772,11.615
1.063,1.0554,0.3,0.020767,0.3,0.020767,11.399
1.0629,1.0555,0.30001,0.020764,0.30001,0.020764,11.187
1.0628,1.0556,0.3,0.02076,0.3,0.02076,10.979
1.0627,1.0557,0.3,0.020757,0.3,0.020757,10.775
1.0626,1.0558,0.3,0.020753,0.3,0.020753,10.575
1.0624,1.0559,0.3,0.020747,0.3,0.020747,10.189
1.0622,1.0561,0.3,0.020741,0.3,0.020741,9.8171
1.0619,1.0564,0.3,0.020731,0.3,0.020731,9.1258
1.0615,1.0567,0.3,0.020721,0.3,0.020721,8.4832
1.0612,1.0569,0.3,0.020714,0.3,0.020714,7.8858
1.0609,1.0571,0.29999,0.020706,0.29999,0.020706,7.3305
1.0606,1.0573,0.3,0.020698,0.3,0.020698,6.8142
1.0603,1.0575,0.30002,0.020691,0.30002,0.020691,6.3343
1.0601,1.0576,0.30001,0.020685,0.30001,0.020685,5.8882
1.0599,1.0578,0.3,0.020678,0.3,0.020678,5.4736
1.0596,1.058,0.3,0.020672,0.3,0.020672,5.0881
1.0595,1.0581,0.3,0.020668,0.3,0.020668,4.7297
1.0593,1.0582,0.29999,0.020663,0.29999,0.020663,4.3966
1.0591,1.0583,0.29999,0.020657,0.29999,0.020657,4.087
1.0589,1.0585,0.29999,0.020652,0.29999,0.020652,3.7991
1.0587,1.0584,0.30002,0.020649,0.30002,0.020649,3.5314
1.0584,1.0585,0.29999,0.020643,0.29999,0.020643,3.2827
1.0583,1.0585,0.29997,0.020638,0.29997,0.020638,3.0516
1.0581,1.0586,0.29996,0.02063,0.29996,0.02063,2.8367
1.058,1.0586,0.29998,0.020625,0.29998,0.020625,2.637
1.0579,1.0586,0.29999,0.020619,0.29999,0.020619,2.4513
1.0578,1.0587,0.3,0.020612,0.3,0.020612,2.2787
1.0577,1.0587,0.30001,0.020607,0.30001,0.020607,2.1183
1.0575,1.0588,0.3,0.020599,0.3,0.020599,1.9692
1.0574,1.0588,0.3,0.020595,0.3,0.020595,1.8306
1.0572,1.0587,0.29996,0.020588,0.29996,0.020588,1.7018
1.0567,1.0582,0.29968,0.020561,0.29968,0.020561,1.5824
1.0563,1.058,0.2996,0.020533,0.2996,0.020533,1.5248
1.0564,1.0581,0.29964,0.020513,0.29964,0.020513,1.4965
1.0567,1.0584,0.2998,0.020501,0.2998,0.020501,1.4824
1.0567,1.0584,0.30004,0.020502,0.30004,0.020502,1.4754
