0.031711,-0.031705,-0.06242,-0.00030723,0.062619,0.0022407,-2.6768e-05,-0.06242,-0.00030723,0.00020202,-0.06242,-0.00030723,0.00020202
0.0211,-0.0211,0.011219,6.5011e-05,-0.011091,0.0012179,-1.9689e-05,0.011219,6.5011e-05,-3.6078e-05,0.011219,6.5011e-05,-3.6078e-05
0.0079802,-0.0079802,0.0714,-0.0012209,-0.071352,0.0017061,-7.4487e-06,0.0714,-0.0012209,-0.00017994,0.0714,-0.0012209,-0.00017994
0.010173,-0.010173,0.023322,-0.00107,-0.02326,0.0016885,-9.4953e-06,0.023322,-0.00107,-3.8372e-05,0.023322,-0.00107,-3.8372e-05
0.0066995,-0.0066995,0.014511,-0.00081326,-0.01447,0.0012206,-6.2533e-06,0.014511,-0.00081326,-1.939e-05,0.014511,-0.00081326,-1.939e-05
0.0081003,-0.0081003,0.0093972,-0.00055884,-0.0093479,0.0010513,-7.5608e-06,0.0093972,-0.00055884,-1.1579e-05,0.0093972,-0.00055884,-1.1579e-05
0.0071244,-0.0071244,0.018375,-0.00043182,-0.018332,0.00086498,-6.6499e-06,0.018375,-0.00043182,-4.2733e-05,0.018375,-0.00043182,-4.2733e-05
0.010275,-0.010275,0.012346,-0.00027541,-0.012283,0.00090012,-9.5905e-06,0.012346,-0.00027541,-2.9158e-05,0.012346,-0.00027541,-2.9158e-05
0.010252,-0.010252,0.009092,-0.00020786,-0.0090297,0.00083116,-9.5689e-06,0.009092,-0.00020786,-2.1321e-05,0.009092,-0.00020786,-2.1321e-05
0.0094315,-0.0094315,0.0058089,-0.00016728,-0.0057515,0.00074071,-8.8034e-06,0.0058089,-0.00016728,-1.2574e-05,0.0058089,-0.00016728,-1.2574e-05
0.0071747,-0.0071747,0.0050234,-0.00015515,-0.0049798,0.00059137,-6.6969e-06,0.0050234,-0.00015515,-1.0555e-05,0.0050234,-0.00015515,-1.0555e-05
0.0070267,-0.0070267,0.0024971,-6.0929e-05,-0.0024544,0.00048815,-6.5588e-06,0.0024971,-6.0929e-05,-5.7391e-06,0.0024971,-6.0929e-05,-5.7391e-06
0.0053429,-0.0053429,-0.014847,-6.7134e-05,0.014879,0.00039198,-4.9871e-06,-0.014847,-6.7134e-05,4.7175e-05,-0.014847,-6.7134e-05,4.7175e-05
0.0018452,-0.0018452,-0.0072115,-9.6244e-05,0.0072227,0.00020843,-1.7223e-06,-0.0072115,-9.6244e-05,2.4849e-05,-0.0072115,-9.6244e-05,2.4849e-05
0.00083116,-0.00083116,-0.026904,-0.00028669,0.026909,0.00033722,-7.7581e-07,-0.026904,-0.00028669,9.0503e-05,-0.026904,-0.00028669,9.0503e-05
0.00094696,-0.00094696,-0.017488,-0.00021434,0.017493,0.00027191,-8.839e-07,-0.017488,-0.00021434,5.9678e-05,-0.017488,-0.00021434,5.9678e-05
0.0017243,-0.0017243,-0.0044281,-0.00014979,0.0044386,0.00025463,-1.6094e-06,-0.0044281,-0.00014979,1.8015e-05,-0.0044281,-0.00014979,1.8015e-05
0.0015983,-0.0015983,0.0017551,-0.0002505,-0.0017454,0.00034767,-1.4918e-06,0.0017551,-0.0002505,2.2795e-06,0.0017551,-0.0002505,2.2795e-06
0.0013287,-0.0013287,0.00078789,-0.0001919,-0.00077981,0.00027268,-1.2402e-06,0.00078789,-0.0001919,3.4384e-06,0.00078789,-0.0001919,3.4384e-06
0.0010529,-0.0010529,0.00030289,-0.00014786,-0.00029649,0.00021188,-9.8281e-07,0.00030289,-0.00014786,3.5741e-06,0.00030289,-0.00014786,3.5741e-06
0.0010467,-0.0010467,0.0049429,-0.00011097,-0.0049365,0.00017461,-9.7702e-07,0.0049429,-0.00011097,-1.1653e-05,0.0049429,-0.00011097,-1.1653e-05
0.00075518,-0.00075518,0.0024354,-8.7341e-05,-0.0024308,0.00013326,-7.0488e-07,0.0024354,-8.7341e-05,-4.7483e-06,0.0024354,-8.7341e-05,-4.7483e-06
0.00060769,-0.00060769,0.0009133,-6.7564e-05,-0.0009096,0.00010451,-5.6722e-07,0.0009133,-6.7564e-05,-7.2248e-07,0.0009133,-6.7564e-05,-7.2248e-07
0.00061628,-0.00061628,8.1176e-05,-5.0537e-05,-7.7429e-05,8.8007e-05,-5.7523e-07,8.1176e-05,-5.0537e-05,1.2896e-06,8.1176e-05,-5.0537e-05,1.2896e-06
0.00063811,-0.00063811,9.3955e-06,-3.7584e-05,-5.5158e-06,7.6381e-05,-5.9562e-07,9.3955e-06,-3.7584e-05,1.114e-06,9.3955e-06,-3.7584e-05,1.114e-06
0.00064553,-0.00064553,-2.9301e-05,-2.8095e-05,3.3225e-05,6.7344e-05,-6.0254e-07,-2.9301e-05,-2.8095e-05,9.4317e-07,-2.9301e-05,-2.8095e-05,9.4317e-07
0.00064592,-0.00064592,-4.652e-05,-2.1086e-05,5.0447e-05,6.0358e-05,-6.0291e-07,-4.652e-05,-2.1086e-05,7.8242e-07,-4.652e-05,-2.1086e-05,7.8242e-07
0.00042625,-0.00042625,-3.3414e-05,-6.4215e-06,3.6005e-05,3.2337e-05,-3.9786e-07,-3.3414e-05,-6.4215e-06,2.9679e-07,-3.3414e-05,-6.4215e-06,2.9679e-07
0.00035182,-0.00035182,-3.5203e-05,-5.8876e-06,3.7342e-05,2.7278e-05,-3.2839e-07,-3.5203e-05,-5.8876e-06,2.86e-07,-3.5203e-05,-5.8876e-06,2.86e-07
