5.5665e-07
-5.5665e-07
4.3328e-06
6.9152e-07
-4.2091e-06
-5.5657e-07
-1.505e-08
4.3328e-06
6.9152e-07
-5.6524e-07
4.3328e-06
6.9152e-07
-1.1095e-06
