8.8625e-05,-8.1872e-05,-0.11142,-0.0023973,0.11142,0.0024093,3.2965e-06
-0.00017554,0.00017554,-0.11392,-5.3305e-06,0.11392,-5.343e-06,1.635e-07
-0.00039717,0.00039717,-0.058209,-1.2099e-05,0.058206,-1.2049e-05,3.7072e-07
-0.00034036,0.00034036,0.026604,-1.0309e-05,-0.026606,-1.0384e-05,3.1769e-07
0.00018398,-0.00018398,0.098116,5.6304e-06,-0.098114,5.5554e-06,-1.7173e-07
0.00026602,-0.00026602,0.084815,7.9994e-06,-0.084813,8.1744e-06,-2.483e-07
0.00010678,-0.00010678,0.035757,3.2836e-06,-0.035756,3.2086e-06,-9.9667e-08
-2.2543e-05,2.2543e-05,-0.0066498,-6.4781e-07,0.0066497,-7.2281e-07,2.1042e-08
-0.00016982,0.00016982,-0.045733,-5.1251e-06,0.045732,-5.2001e-06,1.5851e-07
-0.00014565,0.00014565,-0.04241,-4.3902e-06,0.04241,-4.4652e-06,1.3595e-07
-3.0623e-05,3.0623e-05,-0.019543,-8.9344e-07,0.019542,-9.6844e-07,2.8584e-08
3.9662e-05,-3.9662e-05,0.0016601,1.2432e-06,-0.0016599,1.1682e-06,-3.7021e-08
0.00014708,-0.00014708,0.022035,4.5089e-06,-0.022035,4.4339e-06,-1.3729e-07
0.00011886,-0.00011886,0.021205,3.1509e-06,-0.021205,4.0759e-06,-1.1095e-07
3.655e-05,-3.655e-05,0.010395,1.1486e-06,-0.010395,1.0736e-06,-3.4116e-08
3.8429e-06,-3.8429e-06,-0.00020749,1.5433e-07,0.00020751,7.9325e-08,-3.587e-09
5.8689e-06,-5.8689e-06,-0.010702,2.1592e-07,0.010703,1.4091e-07,-5.478e-09
-2.4298e-05,2.4298e-05,-0.010598,-7.0114e-07,0.010597,-7.7615e-07,2.2679e-08
-3.0141e-05,3.0141e-05,-0.0052751,-1.1288e-06,0.0052749,-7.038e-07,2.8134e-08
1.4302e-05,-1.4302e-05,2.5043e-05,4.7228e-07,-2.4957e-05,3.9728e-07,-1.335e-08
1.9333e-05,-1.9333e-05,0.0053151,6.2522e-07,-0.0053149,5.5022e-07,-1.8045e-08
4.0431e-05,-4.0431e-05,0.0053051,1.2666e-06,-0.0053049,1.1916e-06,-3.7738e-08
9.2548e-06,-9.2548e-06,0.00265,6.8847e-08,-0.00265,4.9385e-07,-8.6385e-09
2.8273e-05,-2.8273e-05,-2.4141e-06,8.9699e-07,2.5859e-06,8.2199e-07,-2.639e-08
5.8169e-05,-5.8169e-05,-0.0026523,1.8058e-06,0.0026527,1.7308e-06,-5.4295e-08
-1.9981e-05,1.9981e-05,-0.0026526,-5.6992e-07,0.0026524,-6.4492e-07,1.865e-08
-1.2848e-05,1.2848e-05,-0.0013275,-3.5309e-07,0.0013275,-4.2809e-07,1.1993e-08
-5.4667e-06,5.4667e-06,-2.5166e-06,-1.2869e-07,2.4834e-06,-2.0369e-07,5.1027e-09
4.1597e-06,-4.1597e-06,0.00066001,1.6395e-07,-0.00065999,8.8955e-08,-3.8827e-09
1.6009e-05,-1.6009e-05,0.00066255,5.2416e-07,-0.00066245,4.4916e-07,-1.4942e-08
-1.9434e-06,1.9434e-06,0.00033249,-2.1579e-08,-0.00033251,-9.6579e-08,1.814e-09
5.2164e-06,-5.2164e-06,1.2659e-06,1.9608e-07,-1.2341e-06,1.2108e-07,-4.869e-09
1.1976e-05,-1.1976e-05,-0.00016371,2.7658e-07,0.00016379,4.5158e-07,-1.1179e-08
1.8336e-05,-1.8336e-05,-0.00016369,5.9492e-07,0.00016381,5.1992e-07,-1.7115e-08
-4.3332e-07,4.3332e-07,-8.1251e-05,2.4327e-08,8.1249e-05,-5.0673e-08,4.0446e-10
5.9058e-06,-5.9058e-06,1.268e-06,2.1704e-07,-1.232e-06,1.4204e-07,-5.5125e-09
1.2472e-05,-1.2472e-05,4.2538e-05,4.1664e-07,-4.2462e-05,3.4164e-07,-1.1641e-08
1.9261e-05,-1.9261e-05,4.2559e-05,4.9802e-07,-4.2441e-05,6.7302e-07,-1.7978e-08
1.2313e-06,-1.2313e-06,2.1254e-05,7.4931e-08,-2.1246e-05,-6.9049e-11,-1.1493e-09
8.3138e-06,-8.3138e-06,2.5274e-08,2.9024e-07,2.5274e-08,2.1524e-07,-7.7601e-09
1.5464e-05,-1.5464e-05,-9.953e-06,5.0759e-07,1.0047e-05,4.3259e-07,-1.4434e-08
-2.2995e-06,2.2995e-06,-1.0007e-05,-3.2406e-08,9.993e-06,-1.0741e-07,2.1464e-09
5.0302e-06,-5.0302e-06,-4.9847e-06,1.9042e-07,5.0153e-06,1.1542e-07,-4.6952e-09
1.2465e-05,-1.2465e-05,3.7894e-08,2.9144e-07,3.7894e-08,4.6644e-07,-1.1635e-08
2.0009e-05,-2.0009e-05,2.5608e-06,6.4577e-07,-2.4392e-06,5.7077e-07,-1.8676e-08
2.6776e-06,-2.6776e-06,2.5081e-06,-6.1023e-09,-2.4919e-06,1.689e-07,-2.4992e-09
1.0458e-05,-1.0458e-05,1.2818e-06,3.5543e-07,-1.2182e-06,2.8044e-07,-9.7619e-09
1.834e-05,-1.834e-05,1.3058e-06,5.9504e-07,-1.1942e-06,5.2005e-07,-1.7119e-08
1.3393e-06,-1.3393e-06,1.2541e-06,7.8209e-08,-1.2459e-06,3.2189e-09,-1.2501e-09
9.447e-06,-9.447e-06,1.2787e-06,3.2468e-07,-1.2213e-06,2.4969e-07,-8.8178e-09
1.7656e-05,-1.7656e-05,1.3037e-06,5.7424e-07,-1.1963e-06,4.9925e-07,-1.648e-08
9.8219e-07,-9.8219e-07,1.253e-06,6.7354e-08,-1.247e-06,-7.6363e-09,-9.1678e-10
9.4168e-06,-9.4168e-06,1.2786e-06,3.2377e-07,-1.2214e-06,2.4878e-07,-8.7897e-09
1.7953e-05,-1.7953e-05,1.3046e-06,5.8326e-07,-1.1954e-06,5.0827e-07,-1.6757e-08
1.6061e-06,-1.6061e-06,1.2549e-06,8.6321e-08,-1.2451e-06,1.1331e-08,-1.4991e-09
1.0368e-05,-1.0368e-05,1.2815e-06,3.5267e-07,-1.2185e-06,2.7768e-07,-9.6772e-09
1.9231e-05,-1.9231e-05,1.3085e-06,6.2212e-07,-1.1915e-06,5.4712e-07,-1.795e-08
3.211e-06,-3.211e-06,1.2598e-06,1.3512e-07,-1.2402e-06,6.0115e-08,-2.9972e-09
1.2296e-05,-1.2296e-05,1.2874e-06,2.8629e-07,-1.2126e-06,4.6129e-07,-1.1477e-08
2.1474e-05,-2.1474e-05,1.3153e-06,6.9032e-07,-1.1847e-06,6.1532e-07,-2.0044e-08
5.762e-06,-5.762e-06,1.2675e-06,8.7664e-08,-1.2325e-06,2.6266e-07,-5.3782e-09
1.5151e-05,-1.5151e-05,1.2961e-06,4.9809e-07,-1.2039e-06,4.2308e-07,-1.4142e-08
-3.4688e-07,3.4688e-07,1.2489e-06,2.696e-08,-1.2511e-06,-4.805e-08,3.2378e-10
9.2637e-06,-9.2637e-06,1.2782e-06,3.1912e-07,-1.2218e-06,2.4411e-07,-8.6467e-09
1.8976e-05,-1.8976e-05,1.3077e-06,6.1436e-07,-1.1923e-06,5.3935e-07,-1.7712e-08
3.805e-06,-3.805e-06,1.2616e-06,1.5318e-07,-1.2384e-06,7.8168e-08,-3.5516e-09
1.3739e-05,-1.3739e-05,1.2918e-06,3.3016e-07,-1.2082e-06,5.0515e-07,-1.2824e-08
-1.2102e-06,1.2102e-06,1.2463e-06,7.1448e-10,-1.2537e-06,-7.4296e-08,1.1296e-09
8.9452e-06,-8.9452e-06,1.2772e-06,3.0944e-07,-1.2228e-06,2.3443e-07,-8.3495e-09
1.9202e-05,-1.9202e-05,1.3084e-06,6.2125e-07,-1.1916e-06,5.4624e-07,-1.7923e-08
4.5759e-06,-4.5759e-06,1.2639e-06,1.7661e-07,-1.2361e-06,1.016e-07,-4.2712e-09
1.5054e-05,-1.5054e-05,1.2958e-06,3.7016e-07,-1.2042e-06,5.4515e-07,-1.4052e-08
6.4965e-07,-6.4965e-07,1.252e-06,5.7254e-08,-1.248e-06,-1.7756e-08,-6.0639e-10
1.135e-05,-1.135e-05,1.2845e-06,3.8254e-07,-1.2155e-06,3.0753e-07,-1.0594e-08
2.2148e-05,-2.2148e-05,1.3173e-06,5.858e-07,-1.1827e-06,7.6079e-07,-2.0673e-08
8.0554e-06,-8.0554e-06,1.2745e-06,2.8239e-07,-1.2255e-06,2.0738e-07,-7.5189e-09
1.906e-05,-1.906e-05,1.3079e-06,6.1692e-07,-1.1921e-06,5.4191e-07,-1.779e-08
5.1815e-06,-5.1815e-06,1.2658e-06,1.9502e-07,-1.2342e-06,1.2001e-07,-4.8365e-09
1.6408e-05,-1.6408e-05,1.2999e-06,4.113e-07,-1.2001e-06,5.8629e-07,-1.5315e-08
2.7475e-06,-2.7475e-06,1.2584e-06,-3.9715e-09,-1.2416e-06,1.7102e-07,-2.5645e-09
1.4192e-05,-1.4192e-05,1.2931e-06,4.6893e-07,-1.2069e-06,3.9392e-07,-1.3246e-08
7.4943e-07,-7.4943e-07,1.2523e-06,6.0288e-08,-1.2477e-06,-1.4722e-08,-6.9952e-10
1.2415e-05,-1.2415e-05,1.2877e-06,4.1493e-07,-1.2123e-06,3.3992e-07,-1.1588e-08
2.4178e-05,-2.4178e-05,1.3235e-06,6.4753e-07,-1.1765e-06,8.2252e-07,-2.2568e-08
1.1047e-05,-1.1047e-05,1.2836e-06,2.4834e-07,-1.2164e-06,4.2333e-07,-1.0311e-08
2.3013e-05,-2.3013e-05,1.32e-06,7.3711e-07,-1.18e-06,6.621e-07,-2.1481e-08
1.0085e-05,-1.0085e-05,1.2807e-06,3.4409e-07,-1.2193e-06,2.6908e-07,-9.4133e-09
2.2258e-05,-2.2258e-05,1.3177e-06,7.1414e-07,-1.1823e-06,6.3913e-07,-2.0775e-08
9.5403e-06,-9.5403e-06,1.279e-06,3.2753e-07,-1.221e-06,2.5252e-07,-8.9049e-09
2.1923e-05,-2.1923e-05,1.3166e-06,7.0398e-07,-1.1834e-06,6.2897e-07,-2.0463e-08
9.408e-06,-9.408e-06,1.2786e-06,3.2351e-07,-1.2214e-06,2.485e-07,-8.7815e-09
2.1994e-05,-2.1994e-05,1.3169e-06,7.0612e-07,-1.1831e-06,6.3111e-07,-2.0529e-08
-1.5295e-05,1.5295e-05,1.2035e-06,-4.2746e-07,-1.2965e-06,-5.0247e-07,1.4276e-08
-2.457e-06,2.457e-06,-7.4693e-09,-3.7188e-08,-7.4693e-09,-1.122e-07,2.2934e-09
-1.4498e-05,1.4498e-05,-4.4074e-08,-4.0324e-07,-4.4074e-08,-4.7825e-07,1.3533e-08
-1.4231e-06,1.4231e-06,-4.3262e-09,-5.7565e-09,-4.3262e-09,-8.0767e-08,1.3283e-09
-1.3223e-05,1.3223e-05,-4.0199e-08,-3.6449e-07,-4.0199e-08,-4.395e-07,1.2343e-08
8.8852e-08,-8.8852e-08,2.7011e-10,-8.4794e-08,2.7011e-10,9.0196e-08,-8.2935e-11
-1.1471e-05,1.1471e-05,-3.4871e-08,-4.3621e-07,-3.4871e-08,-2.6122e-07,1.0707e-08
-2.2895e-05,2.2895e-05,-6.9601e-08,-6.5851e-07,-6.9601e-08,-7.3352e-07,2.137e-08
-9.1917e-06,9.1917e-06,-2.7943e-08,-2.4192e-07,-2.7943e-08,-3.1693e-07,8.5795e-09
-2.0356e-05,2.0356e-05,-6.1883e-08,-5.8132e-07,-6.1883e-08,-6.5633e-07,1.9e-08
