2.3907,-0.17072,1.376,0.10214,7.6878,2.729,8.6829,0.37496,0.10214,-1.5267,0.37496,0.10214,-0.10392
1.483,0.71701,-0.14285,0.20396,3.7142,1.9376,4.4252,0.21565,0.10182,-0.94031,0.21565,0.10182,-0.10182
1.3879,0.61212,0.3213,3.7366,1.7136,-2.1219,0.43655,12.162,3.3211,6.8373,14.141,4.2288,3.0239
1.0127,0.98732,1.3023,4.5342,-1.0934,2.4555,0.48172,7.3473,2.602,3.8866,4.4167,1.8697,0.64734
0.95155,1.0485,0.09501,3.6701,-0.33345,1.727,0.67585,4.8295,2.2117,1.9881,1.9852,-0.057361,1.0779
0.98484,1.0152,-0.46444,2.4271,0.36108,0.60278,0.63871,2.6023,1.5393,0.8192,1.2078,-0.88792,1.2316
1.0207,0.97925,-0.52551,1.4762,0.60958,-0.037733,0.50237,1.368,0.67532,0.25295,0.68863,-0.92162,0.88342
1.0411,0.9589,-0.38752,0.94482,0.58591,-0.19801,0.40186,0.86062,0.029827,0.062819,0.34168,-0.61499,0.46225
1.048,0.95203,-0.22041,0.69257,0.46271,-0.093814,0.36092,0.64253,-0.23206,0.032289,0.15822,-0.29725,0.20803
1.0502,0.94975,-0.087039,0.55575,0.342,0.058423,0.347,0.53325,-0.19384,0.056609,0.10202,-0.093422,0.12408
1.0514,0.94857,-0.013397,0.44308,0.2685,0.15488,0.34056,0.47573,-0.031328,0.084822,0.11519,-0.0025464,0.12549
1.0521,0.9479,0.0086852,0.33229,0.24316,0.18512,0.33677,0.44651,0.12049,0.098693,0.14752,0.021758,0.13953
1.0523,0.94767,0.0041612,0.2335,0.24478,0.17838,0.33442,0.43199,0.20969,0.099959,0.1728,0.023021,0.13602
1.0522,0.94783,-0.0056066,0.15902,0.25324,0.16438,0.3335,0.42337,0.24318,0.096146,0.18575,0.024952,0.11675
1.0514,0.94864,-0.0065473,0.17263,0.25163,0.17114,0.33557,0.42006,0.23451,0.09797,0.19505,0.020503,0.10772
1.0512,0.94882,-0.0061219,0.1829,0.25072,0.17295,0.33573,0.41634,0.22086,0.099225,0.20199,0.022509,0.10261
1.0511,0.94889,-0.0041124,0.1891,0.24847,0.17598,0.33553,0.41142,0.21385,0.10088,0.2087,0.028272,0.10202
1.0511,0.94889,-0.0019407,0.19192,0.24616,0.17898,0.33528,0.40592,0.21352,0.10253,0.21573,0.033796,0.10453
1.0511,0.94887,-0.00061071,0.19295,0.24443,0.18075,0.33485,0.40046,0.21633,0.10376,0.2226,0.037116,0.10805
1.0512,0.94885,-0.00014374,0.19355,0.24329,0.18144,0.33429,0.39506,0.21937,0.10441,0.22876,0.038196,0.1111
1.0512,0.94885,-0.00017019,0.19425,0.24266,0.18152,0.33381,0.38973,0.22133,0.10448,0.23375,0.037877,0.11323
1.0512,0.94884,-0.00036335,0.1951,0.24198,0.18161,0.33329,0.38411,0.22222,0.10416,0.2377,0.037148,0.11468
1.0511,0.94886,-0.00044012,0.19593,0.24119,0.18188,0.33277,0.37814,0.22249,0.10355,0.24076,0.03656,0.11582
1.0512,0.94885,-0.0004295,0.19653,0.24014,0.18239,0.33218,0.37179,0.22249,0.10272,0.24302,0.036268,0.11689
1.0511,0.94886,-0.0004111,0.19686,0.23893,0.18305,0.33154,0.365,0.22251,0.10165,0.24469,0.036129,0.11804
1.0511,0.94885,-0.0003535,0.19692,0.23767,0.18379,0.33089,0.35771,0.22257,0.10035,0.2459,0.035945,0.11925
1.0512,0.94885,-0.00037793,0.19681,0.23625,0.18458,0.33015,0.34988,0.22261,0.098795,0.24668,0.035653,0.12044
1.0511,0.94888,-0.00045382,0.19655,0.2346,0.18545,0.32924,0.34128,0.22254,0.096942,0.24696,0.035171,0.12158
1.0511,0.94887,-0.00053568,0.19617,0.23277,0.18653,0.32832,0.3319,0.22252,0.094817,0.24684,0.034527,0.12267
1.0511,0.94886,-0.0006478,0.19566,0.23063,0.18784,0.32727,0.32159,0.22253,0.0924,0.24632,0.033762,0.12376
1.0511,0.94886,-0.00080489,0.19501,0.22815,0.18945,0.32609,0.31017,0.22251,0.089638,0.24535,0.032907,0.12484
1.0511,0.94886,-0.0010069,0.19427,0.22516,0.19146,0.32472,0.29743,0.2226,0.086543,0.24403,0.03199,0.12595
1.0512,0.94883,-0.0012596,0.19343,0.2215,0.19408,0.32314,0.28303,0.22287,0.08305,0.2423,0.031006,0.12708
1.0512,0.9488,-0.0015747,0.19251,0.2169,0.19757,0.32128,0.26665,0.22345,0.079113,0.24006,0.029965,0.12819
1.0513,0.94874,-0.0020037,0.19159,0.21093,0.20239,0.31901,0.24774,0.22455,0.074695,0.23731,0.02895,0.12927
1.0514,0.94861,-0.0025969,0.19084,0.20272,0.2094,0.31615,0.22563,0.22656,0.069792,0.23395,0.028127,0.13014
1.0517,0.94833,-0.0034725,0.19063,0.19063,0.2204,0.31238,0.1993,0.23016,0.064433,0.22954,0.02785,0.13038
1.008,0.94037,-0.0041933,0.19111,0.17903,0.23831,0.30357,0.16792,0.23599,0.057381,0.22436,0.028252,0.1299
1.0071,0.9333,-0.0021525,0.1862,0.17922,0.24126,0.30701,0.133,0.23861,0.047442,0.22122,0.02329,0.13478
1.0062,0.92713,-0.0019424,0.18,0.17907,0.24541,0.3106,0.09137,0.24283,0.035281,0.21818,0.01705,0.14088
1.0052,0.92191,-0.0015912,0.17274,0.17853,0.25063,0.31419,0.042951,0.24884,0.0215,0.2155,0.0097461,0.14804
1.0043,0.9176,-0.00175,0.16574,0.17821,0.25566,0.31767,0.0005372,0.25595,0.009108,0.2126,0.002712,0.1549
1.0037,0.91388,-0.016242,0.12447,0.12671,0.30513,0.30325,-0.022521,0.29217,0.0081876,0.19531,0.029192,0.12828
1.0041,0.90979,-0.010463,0.10517,0.087371,0.33345,0.28738,-0.016598,0.31225,0.019089,0.18398,0.051147,0.10613
1.0046,0.90524,-0.0055035,0.10119,0.055433,0.34745,0.26974,0.0042012,0.32085,0.033197,0.17768,0.066447,0.090615
1.0047,0.9005,0.00087065,0.10534,0.055554,0.34373,0.26899,0.029745,0.31778,0.041945,0.17775,0.070575,0.086259
