0.23787,-0.23783,-1.4654,0.0038124,1.4668,0.010686,-0.00020328,-1.4654,0.0038124,0.0043582
0.23583,-0.23583,-0.70605,0.003697,0.70749,0.010642,-0.00022018,-0.70605,0.003697,0.0020339
0.15216,-0.15216,-0.34525,0.0024382,0.34617,0.0068132,-0.00014203,-0.34525,0.0024382,0.00097543
0.021932,-0.021932,-0.19826,0.00012405,0.19839,0.0012094,-2.0471e-05,-0.19826,0.00012405,0.00059894
0.013315,-0.013315,-0.13435,0.00026379,0.13443,0.00054576,-1.2428e-05,-0.13435,0.00026379,0.0004004
0.063569,-0.063569,-0.11128,0.0012914,0.11167,0.0025736,-5.9336e-05,-0.11128,0.0012914,0.00029904
0.044503,-0.044503,-0.10445,0.00088601,0.10472,0.0018198,-4.154e-05,-0.10445,0.00088601,0.0002906
0.023827,-0.023827,-0.069895,0.00045342,0.07004,0.00099525,-2.224e-05,-0.069895,0.00045342,0.0001987
0.013491,-0.013491,-0.057189,0.00026653,0.057272,0.00055374,-1.2593e-05,-0.057189,0.00026653,0.00016575
0.0081226,-0.0081226,-0.052643,0.00016347,0.052692,0.00033039,-7.5817e-06,-0.052643,0.00016347,0.00015506
0.0035143,-0.0035143,-0.051076,7.1391e-05,0.051098,0.00014228,-3.2802e-06,-0.051076,7.1391e-05,0.0001531
0.0021756,-0.0021756,-0.075158,-0.004353,0.075172,0.0044853,-2.0307e-06,-0.075158,-0.004353,0.00036081
0.0096151,-0.0096151,-0.062518,-0.0028835,0.062577,0.0034681,-8.9747e-06,-0.062518,-0.0028835,0.00027771
0.017705,-0.017705,-0.0030367,-0.0018184,0.0031443,0.0028949,-1.6526e-05,-0.0030367,-0.0018184,6.451e-05
0.011703,-0.011703,0.015041,-0.0012617,-0.01497,0.0019733,-1.0924e-05,0.015041,-0.0012617,-7.3682e-06
0.0062021,-0.0062021,0.015136,-0.00090498,-0.015098,0.0012821,-5.789e-06,0.015136,-0.00090498,-1.8501e-05
